file,speaker,label,y_true,y_pred,score,dist
19764.wav,Donald Trump,bona-fide,0,1,0.07974865,0.08075155
19779.wav,Donald Trump,bona-fide,0,1,0.08109037,0.08209327
19789.wav,Donald Trump,bona-fide,0,1,0.04923321,0.050236113
19793.wav,Donald Trump,bona-fide,0,1,0.072380126,0.073383026
19800.wav,Donald Trump,bona-fide,0,1,0.09035642,0.09135932
19801.wav,Donald Trump,bona-fide,0,1,0.05372308,0.054725982
19804.wav,Donald Trump,bona-fide,0,1,0.048928015,0.04993092
19826.wav,Donald Trump,bona-fide,0,1,0.09255585,0.09355875
19856.wav,Donald Trump,bona-fide,0,1,0.052233897,0.0532368
19871.wav,Donald Trump,bona-fide,0,1,0.07757018,0.07857308
19876.wav,Donald Trump,bona-fide,0,1,0.07712171,0.07812461
19905.wav,Donald Trump,bona-fide,0,1,0.073745824,0.074748725
19914.wav,Donald Trump,bona-fide,0,1,0.07017032,0.07117322
19915.wav,Norm MacDonald,spoof,1,1,0.08399173,0.08499463
19928.wav,Donald Trump,bona-fide,0,1,0.13247512,0.13347803
19932.wav,Donald Trump,bona-fide,0,1,0.05618734,0.057190243
19941.wav,Donald Trump,bona-fide,0,1,0.0749676,0.0759705
19950.wav,Donald Trump,bona-fide,0,1,0.047685564,0.048688468
19970.wav,Donald Trump,bona-fide,0,1,0.081240125,0.082243025
19981.wav,Donald Trump,bona-fide,0,1,0.0834854,0.0844883
19997.wav,Donald Trump,bona-fide,0,1,0.094780035,0.095782936
20002.wav,Norm MacDonald,spoof,1,1,0.1535447,0.1545476
20006.wav,Donald Trump,bona-fide,0,1,0.077548906,0.07855181
20015.wav,Donald Trump,bona-fide,0,1,0.054495305,0.05549821
20016.wav,Donald Trump,bona-fide,0,1,0.07697213,0.07797503
20020.wav,Norm MacDonald,spoof,1,1,0.071663894,0.072666794
20023.wav,Donald Trump,bona-fide,0,1,0.048004135,0.04900704
20024.wav,Donald Trump,bona-fide,0,1,0.12984613,0.13084903
20029.wav,Donald Trump,bona-fide,0,1,0.10350362,0.10450652
20040.wav,Donald Trump,bona-fide,0,1,0.06001149,0.061014395
20046.wav,Donald Trump,bona-fide,0,1,0.11877385,0.11977675
20052.wav,Donald Trump,bona-fide,0,1,0.04702579,0.048028693
20055.wav,Donald Trump,bona-fide,0,1,0.046214778,0.047217682
20062.wav,Donald Trump,bona-fide,0,1,0.07661521,0.07761811
20065.wav,Donald Trump,bona-fide,0,1,0.06856839,0.069571294
20071.wav,Donald Trump,bona-fide,0,1,0.058873355,0.05987626
20075.wav,Donald Trump,bona-fide,0,1,0.04868018,0.049683083
20077.wav,Donald Trump,bona-fide,0,1,0.056815695,0.0578186
20081.wav,Donald Trump,bona-fide,0,1,0.04941609,0.050418995
20102.wav,Donald Trump,bona-fide,0,1,0.058629494,0.0596324
20103.wav,Donald Trump,bona-fide,0,1,0.07153278,0.07253568
20135.wav,Donald Trump,bona-fide,0,1,0.045584675,0.04658758
20137.wav,Donald Trump,bona-fide,0,1,0.027818356,0.028821258
20142.wav,Donald Trump,bona-fide,0,1,0.0479913,0.048994202
20169.wav,Donald Trump,spoof,1,1,0.060488295,0.0614912
20172.wav,Donald Trump,bona-fide,0,1,0.13358477,0.13458768
20187.wav,Donald Trump,bona-fide,0,1,0.06362306,0.06462596
20201.wav,Donald Trump,bona-fide,0,1,0.050406277,0.05140918
20234.wav,Donald Trump,bona-fide,0,1,0.050178032,0.051180936
20237.wav,Donald Trump,spoof,1,1,0.053156044,0.05415895
20251.wav,Donald Trump,bona-fide,0,1,0.0526268,0.053629704
20286.wav,Donald Trump,bona-fide,0,1,0.08504149,0.08604439
20290.wav,Donald Trump,bona-fide,0,1,0.1035469,0.1045498
20299.wav,Donald Trump,bona-fide,0,1,0.04018945,0.041192353
20300.wav,Donald Trump,bona-fide,0,1,0.054438483,0.055441387
20309.wav,Donald Trump,bona-fide,0,1,0.051880114,0.052883018
20313.wav,Donald Trump,bona-fide,0,1,0.054372318,0.055375222
20317.wav,Donald Trump,bona-fide,0,1,0.055916462,0.056919366
20329.wav,Donald Trump,bona-fide,0,1,0.074332014,0.075334914
20331.wav,Donald Trump,bona-fide,0,1,0.044782724,0.04578563
20338.wav,Donald Trump,spoof,1,1,0.076558314,0.077561215
20341.wav,Norm MacDonald,spoof,1,1,0.10666912,0.10767202
20362.wav,Norm MacDonald,spoof,1,1,0.07427704,0.07527994
20369.wav,Donald Trump,bona-fide,0,1,0.032314196,0.0333171
20375.wav,Donald Trump,bona-fide,0,1,0.033674132,0.034677036
20382.wav,Donald Trump,spoof,1,1,0.07277257,0.07377547
20405.wav,Donald Trump,spoof,1,1,0.092853755,0.093856655
20424.wav,Donald Trump,bona-fide,0,1,0.055381745,0.05638465
20428.wav,Donald Trump,bona-fide,0,1,0.05577898,0.056781884
20431.wav,Donald Trump,bona-fide,0,1,0.050471827,0.05147473
20443.wav,Donald Trump,bona-fide,0,1,0.041502938,0.04250584
20444.wav,Donald Trump,bona-fide,0,1,0.10229188,0.10329478
20471.wav,Donald Trump,bona-fide,0,1,0.06919415,0.07019705
20486.wav,Donald Trump,bona-fide,0,1,0.040078297,0.0410812
20498.wav,Donald Trump,bona-fide,0,1,0.04634425,0.047347154
20502.wav,Donald Trump,bona-fide,0,1,0.08616873,0.08717163
20506.wav,Donald Trump,bona-fide,0,1,0.07962392,0.08062682
20507.wav,Donald Trump,bona-fide,0,1,0.10323402,0.10423692
20513.wav,Donald Trump,bona-fide,0,1,0.08454554,0.08554844
20518.wav,Donald Trump,bona-fide,0,1,0.05934901,0.060351916
20521.wav,Donald Trump,bona-fide,0,1,0.067628324,0.068631224
20523.wav,Donald Trump,bona-fide,0,1,0.07814225,0.07914515
20532.wav,Donald Trump,bona-fide,0,1,0.043250423,0.044253327
20540.wav,Donald Trump,bona-fide,0,1,0.035757452,0.036760356
20542.wav,Donald Trump,bona-fide,0,1,0.07977338,0.08077628
20543.wav,Donald Trump,bona-fide,0,1,0.059221543,0.060224447
20554.wav,Donald Trump,bona-fide,0,1,0.09896138,0.09996428
20557.wav,Donald Trump,bona-fide,0,1,0.10656795,0.10757085
20578.wav,Donald Trump,spoof,1,1,0.08528928,0.08629218
20582.wav,Donald Trump,spoof,1,1,0.0974095,0.0984124
20596.wav,Donald Trump,spoof,1,1,0.12861627,0.12961918
20612.wav,Donald Trump,bona-fide,0,1,0.109394744,0.110397644
20613.wav,Donald Trump,bona-fide,0,1,0.067207985,0.068210885
20629.wav,Donald Trump,bona-fide,0,1,0.072786905,0.073789805
20666.wav,Donald Trump,bona-fide,0,1,0.05110675,0.052109655
20675.wav,Donald Trump,bona-fide,0,1,0.05049499,0.051497895
20700.wav,Donald Trump,bona-fide,0,1,0.08158495,0.08258785
20707.wav,Donald Trump,bona-fide,0,1,0.07859892,0.07960182
20713.wav,Donald Trump,bona-fide,0,1,0.063322105,0.064325005
20724.wav,Donald Trump,bona-fide,0,1,0.09898583,0.09998873
20738.wav,Donald Trump,bona-fide,0,1,0.07716222,0.07816512
20761.wav,Donald Trump,bona-fide,0,1,0.11055806,0.11156096
20763.wav,Donald Trump,bona-fide,0,1,0.048435897,0.0494388
20769.wav,Donald Trump,bona-fide,0,1,0.06920396,0.07020686
20772.wav,Donald Trump,bona-fide,0,1,0.076032475,0.077035375
20800.wav,Donald Trump,spoof,1,1,0.06350687,0.06450977
20818.wav,Donald Trump,spoof,1,1,0.24611385,0.24711676
20826.wav,Donald Trump,bona-fide,0,1,0.08444525,0.08544815
20839.wav,Donald Trump,bona-fide,0,1,0.04034986,0.041352764
20842.wav,Donald Trump,bona-fide,0,1,0.054313857,0.05531676
20846.wav,Donald Trump,bona-fide,0,1,0.06959633,0.07059923
20850.wav,Donald Trump,bona-fide,0,1,0.10610618,0.10710908
20876.wav,Donald Trump,bona-fide,0,1,0.084609725,0.085612625
20881.wav,Donald Trump,bona-fide,0,1,0.046701998,0.0477049
20890.wav,Donald Trump,bona-fide,0,1,0.076480016,0.07748292
20917.wav,Donald Trump,spoof,1,1,0.053022705,0.05402561
20933.wav,Donald Trump,bona-fide,0,1,0.0550099,0.056012806
20947.wav,Donald Trump,bona-fide,0,1,0.08762501,0.08862791
20982.wav,Donald Trump,bona-fide,0,1,0.060493592,0.061496496
20984.wav,Donald Trump,bona-fide,0,1,0.08448605,0.08548895
20987.wav,Donald Trump,bona-fide,0,1,0.06489258,0.06589548
20989.wav,Donald Trump,spoof,1,1,0.037893094,0.038896
20995.wav,Donald Trump,bona-fide,0,1,0.051830105,0.05283301
21005.wav,Donald Trump,bona-fide,0,1,0.061940674,0.06294358
21006.wav,Donald Trump,bona-fide,0,1,0.05718305,0.058185954
21010.wav,Donald Trump,bona-fide,0,1,0.059528284,0.060531188
21012.wav,Donald Trump,bona-fide,0,1,0.09138757,0.09239047
21013.wav,Norm MacDonald,spoof,1,1,0.06322479,0.06422769
21027.wav,Donald Trump,bona-fide,0,1,0.08085631,0.08185921
21032.wav,Donald Trump,bona-fide,0,1,0.09072656,0.09172946
21048.wav,Donald Trump,bona-fide,0,1,0.36167708,0.36268
21064.wav,Donald Trump,bona-fide,0,1,0.095378354,0.096381254
21067.wav,Donald Trump,bona-fide,0,1,0.05520957,0.056212474
21072.wav,Donald Trump,bona-fide,0,1,0.048994776,0.04999768
21074.wav,Norm MacDonald,spoof,1,1,0.15647733,0.15748024
21077.wav,Donald Trump,bona-fide,0,1,0.06493689,0.06593979
21078.wav,Donald Trump,bona-fide,0,1,0.10720846,0.10821136
21086.wav,Norm MacDonald,spoof,1,1,0.083523646,0.08452655
21104.wav,Donald Trump,bona-fide,0,1,0.070005246,0.071008146
21105.wav,Donald Trump,bona-fide,0,1,0.04338309,0.044385996
21107.wav,Donald Trump,bona-fide,0,1,0.1100352,0.1110381
21111.wav,Donald Trump,bona-fide,0,1,0.046483453,0.047486357
21113.wav,Donald Trump,bona-fide,0,1,0.04682786,0.047830764
21114.wav,Norm MacDonald,spoof,1,1,0.099558525,0.100561425
21123.wav,Donald Trump,bona-fide,0,1,0.05663226,0.057635166
21130.wav,Donald Trump,bona-fide,0,1,0.0458285,0.046831403
21136.wav,Donald Trump,bona-fide,0,1,0.06080722,0.061810125
21140.wav,Donald Trump,bona-fide,0,1,0.04654756,0.047550462
21158.wav,Donald Trump,bona-fide,0,1,0.09261775,0.09362065
21164.wav,Donald Trump,bona-fide,0,1,0.044106733,0.045109637
21169.wav,Donald Trump,bona-fide,0,1,0.10931809,0.11032099
21171.wav,Donald Trump,bona-fide,0,1,0.07343727,0.074440174
21177.wav,Donald Trump,bona-fide,0,1,0.09351929,0.09452219
21189.wav,Donald Trump,bona-fide,0,1,0.090795055,0.091797955
21193.wav,Donald Trump,bona-fide,0,1,0.06614835,0.06715125
21196.wav,Donald Trump,bona-fide,0,1,0.038913626,0.03991653
21197.wav,Donald Trump,bona-fide,0,1,0.051696733,0.052699637
21209.wav,Donald Trump,bona-fide,0,1,0.079431206,0.08043411
21215.wav,Donald Trump,bona-fide,0,1,0.05581737,0.056820273
21218.wav,Donald Trump,bona-fide,0,1,0.086069815,0.087072715
21229.wav,Donald Trump,bona-fide,0,1,0.055787213,0.056790117
21253.wav,Donald Trump,bona-fide,0,1,0.120656855,0.121659756
21275.wav,Donald Trump,bona-fide,0,1,0.06768971,0.06869261
21277.wav,Donald Trump,bona-fide,0,1,0.07580046,0.076803364
21293.wav,Donald Trump,bona-fide,0,1,0.11586605,0.11686895
21295.wav,Donald Trump,bona-fide,0,1,0.06715807,0.06816097
21303.wav,Donald Trump,bona-fide,0,1,0.06483926,0.06584216
21325.wav,Donald Trump,bona-fide,0,1,0.053791277,0.05479418
21335.wav,Donald Trump,bona-fide,0,1,0.06568775,0.06669065
21356.wav,Donald Trump,bona-fide,0,1,0.068065956,0.06906886
21362.wav,Norm MacDonald,bona-fide,0,1,0.11825487,0.11925777
21375.wav,Donald Trump,bona-fide,0,1,0.04170695,0.042709854
21396.wav,Donald Trump,bona-fide,0,1,0.041905444,0.04290835
21407.wav,Donald Trump,bona-fide,0,1,0.08214262,0.08314552
21415.wav,Donald Trump,bona-fide,0,1,0.06154796,0.062550865
21422.wav,Donald Trump,bona-fide,0,1,0.11004623,0.11104913
21441.wav,Donald Trump,spoof,1,1,0.22102101,0.22202392
21447.wav,Donald Trump,bona-fide,0,1,0.05158688,0.052589785
21471.wav,Donald Trump,bona-fide,0,1,0.06236678,0.063369684
21474.wav,Donald Trump,bona-fide,0,1,0.061781604,0.06278451
21483.wav,Donald Trump,bona-fide,0,1,0.058279175,0.05928208
21497.wav,Donald Trump,bona-fide,0,1,0.06820927,0.06921217
21506.wav,Donald Trump,bona-fide,0,1,0.10726817,0.10827107
21519.wav,Donald Trump,bona-fide,0,1,0.06329146,0.06429436
21550.wav,Donald Trump,bona-fide,0,1,0.046749268,0.04775217
21559.wav,Donald Trump,bona-fide,0,1,0.03463451,0.035637412
21562.wav,Donald Trump,bona-fide,0,1,0.054428376,0.05543128
21575.wav,Donald Trump,bona-fide,0,1,0.06794872,0.06895162
21577.wav,Donald Trump,bona-fide,0,1,0.07951735,0.08052025
21578.wav,Donald Trump,bona-fide,0,1,0.06814661,0.06914951
21598.wav,Donald Trump,bona-fide,0,1,0.052174103,0.053177007
21605.wav,Donald Trump,bona-fide,0,1,0.041621536,0.04262444
21609.wav,Donald Trump,bona-fide,0,1,0.050246693,0.051249597
21624.wav,Donald Trump,bona-fide,0,1,0.10518509,0.10618799
21625.wav,Donald Trump,bona-fide,0,1,0.0860812,0.0870841
21626.wav,Donald Trump,bona-fide,0,1,0.05810161,0.059104513
21645.wav,Donald Trump,bona-fide,0,1,0.06027651,0.061279412
21648.wav,Donald Trump,bona-fide,0,1,0.051942285,0.05294519
21650.wav,Donald Trump,bona-fide,0,1,0.08161632,0.08261922
21651.wav,Donald Trump,bona-fide,0,1,0.07499008,0.07599298
21671.wav,Norm MacDonald,bona-fide,0,1,0.07138749,0.07239039
21684.wav,Donald Trump,bona-fide,0,1,0.073567085,0.074569985
21705.wav,Donald Trump,bona-fide,0,1,0.047067594,0.048070498
21707.wav,Donald Trump,bona-fide,0,1,0.054095384,0.055098288
21709.wav,Donald Trump,bona-fide,0,1,0.06265389,0.06365679
21714.wav,Donald Trump,bona-fide,0,1,0.099611096,0.100614
21729.wav,Donald Trump,bona-fide,0,1,0.053389058,0.05439196
21733.wav,Donald Trump,bona-fide,0,1,0.10462612,0.10562902
21745.wav,Donald Trump,bona-fide,0,1,0.040501438,0.041504342
21750.wav,Donald Trump,bona-fide,0,1,0.06726056,0.06826346
21759.wav,Donald Trump,bona-fide,0,1,0.043353744,0.044356648
21760.wav,Donald Trump,bona-fide,0,1,0.071935,0.0729379
21777.wav,Donald Trump,bona-fide,0,1,0.06199025,0.062993154
21780.wav,Donald Trump,bona-fide,0,1,0.05350172,0.054504625
21784.wav,Donald Trump,bona-fide,0,1,0.048099108,0.049102012
21790.wav,Donald Trump,bona-fide,0,1,0.08677796,0.08778086
21793.wav,Donald Trump,bona-fide,0,1,0.07208932,0.07309222
21806.wav,Donald Trump,spoof,1,1,0.051531576,0.05253448
21813.wav,Donald Trump,bona-fide,0,1,0.06508064,0.06608354
21837.wav,Donald Trump,bona-fide,0,1,0.05317515,0.054178055
21847.wav,Donald Trump,spoof,1,1,0.04288236,0.043885265
21849.wav,Donald Trump,bona-fide,0,1,0.05028374,0.051286645
21880.wav,Donald Trump,bona-fide,0,1,0.043365907,0.04436881
21881.wav,Donald Trump,bona-fide,0,1,0.046339616,0.04734252
21883.wav,Donald Trump,bona-fide,0,1,0.060799696,0.0618026
21886.wav,Donald Trump,bona-fide,0,1,0.08336681,0.08436971
21903.wav,Donald Trump,spoof,1,1,0.048150107,0.04915301
21911.wav,Donald Trump,bona-fide,0,1,0.06499611,0.06599901
21917.wav,Donald Trump,bona-fide,0,1,0.061904963,0.06290787
21924.wav,Donald Trump,bona-fide,0,1,0.11533125,0.11633415
21947.wav,Donald Trump,bona-fide,0,1,0.10918872,0.11019162
21967.wav,Donald Trump,bona-fide,0,1,0.059072003,0.060074907
21972.wav,Donald Trump,bona-fide,0,1,0.07920133,0.08020423
21984.wav,Donald Trump,bona-fide,0,1,0.06390421,0.06490711
21985.wav,Donald Trump,bona-fide,0,1,0.104663506,0.10566641
21989.wav,Donald Trump,bona-fide,0,1,0.053222626,0.05422553
22004.wav,Donald Trump,bona-fide,0,1,0.048451602,0.049454506
22005.wav,Donald Trump,bona-fide,0,1,0.057091992,0.058094896
22023.wav,Donald Trump,bona-fide,0,1,0.050050218,0.05105312
22038.wav,Donald Trump,bona-fide,0,1,0.06304633,0.06404923
22048.wav,Donald Trump,bona-fide,0,1,0.07312974,0.07413264
22049.wav,Donald Trump,bona-fide,0,1,0.049948424,0.050951328
22051.wav,Donald Trump,bona-fide,0,1,0.04758282,0.048585724
22072.wav,Donald Trump,bona-fide,0,1,0.043200754,0.044203658
22077.wav,Donald Trump,bona-fide,0,1,0.056936804,0.05793971
22097.wav,Donald Trump,bona-fide,0,1,0.07244999,0.07345289
22098.wav,Donald Trump,bona-fide,0,1,0.06832445,0.06932735
22105.wav,Donald Trump,bona-fide,0,1,0.0693476,0.0703505
22106.wav,Donald Trump,bona-fide,0,1,0.06808979,0.06909269
22138.wav,Donald Trump,bona-fide,0,1,0.12831473,0.12931764
22142.wav,Donald Trump,spoof,1,1,0.03828636,0.039289266
22177.wav,Donald Trump,bona-fide,0,1,0.046908002,0.047910906
22178.wav,Donald Trump,bona-fide,0,1,0.040878367,0.04188127
22198.wav,Donald Trump,bona-fide,0,1,0.10590628,0.10690918
22208.wav,Donald Trump,bona-fide,0,1,0.0481502,0.049153104
22211.wav,Donald Trump,bona-fide,0,1,0.04431019,0.045313094
22226.wav,Donald Trump,bona-fide,0,1,0.054024704,0.055027608
22233.wav,Donald Trump,spoof,1,1,0.043203086,0.04420599
22251.wav,Donald Trump,bona-fide,0,1,0.048026048,0.04902895
22259.wav,Donald Trump,bona-fide,0,1,0.05937468,0.060377583
22298.wav,Donald Trump,bona-fide,0,1,0.06879473,0.06979763
22300.wav,Donald Trump,bona-fide,0,1,0.04428256,0.045285463
22304.wav,Donald Trump,bona-fide,0,1,0.061106674,0.06210958
22323.wav,Donald Trump,bona-fide,0,1,0.072885714,0.073888615
22324.wav,Donald Trump,bona-fide,0,1,0.037750863,0.038753767
22327.wav,Donald Trump,bona-fide,0,1,0.06112189,0.062124792
22328.wav,Donald Trump,bona-fide,0,1,0.05557991,0.056582812
22332.wav,Donald Trump,bona-fide,0,1,0.06733615,0.06833905
22340.wav,Donald Trump,bona-fide,0,1,0.10422985,0.10523275
22343.wav,Donald Trump,bona-fide,0,1,0.038978677,0.03998158
22355.wav,Donald Trump,bona-fide,0,1,0.062363457,0.06336636
22361.wav,Donald Trump,bona-fide,0,1,0.13553928,0.13654219
22365.wav,Donald Trump,bona-fide,0,1,0.108901985,0.109904885
22374.wav,Donald Trump,bona-fide,0,1,0.055874065,0.05687697
22376.wav,Donald Trump,bona-fide,0,1,0.09136253,0.09236543
22388.wav,Donald Trump,bona-fide,0,1,0.081307404,0.082310304
22391.wav,Donald Trump,bona-fide,0,1,0.06667766,0.06768056
22402.wav,Donald Trump,bona-fide,0,1,0.048409283,0.049412187
22403.wav,Donald Trump,bona-fide,0,1,0.05825583,0.059258733
22416.wav,Donald Trump,bona-fide,0,1,0.041891538,0.04289444
22417.wav,Donald Trump,bona-fide,0,1,0.07323785,0.07424075
22422.wav,Donald Trump,bona-fide,0,1,0.06793633,0.06893923
22446.wav,Donald Trump,bona-fide,0,1,0.06350299,0.06450589
22448.wav,Donald Trump,bona-fide,0,1,0.06311948,0.06412238
22464.wav,Donald Trump,bona-fide,0,1,0.067688696,0.0686916
22480.wav,Donald Trump,bona-fide,0,1,0.055900626,0.05690353
22497.wav,Donald Trump,bona-fide,0,1,0.096344195,0.097347096
22499.wav,Donald Trump,bona-fide,0,1,0.045091573,0.046094477
22513.wav,Donald Trump,bona-fide,0,1,0.08549365,0.08649655
22515.wav,Donald Trump,bona-fide,0,1,0.11475448,0.11575738
22524.wav,Donald Trump,bona-fide,0,1,0.05760893,0.058611833
22527.wav,Donald Trump,bona-fide,0,1,0.06483683,0.06583973
22547.wav,Donald Trump,bona-fide,0,1,0.059340145,0.06034305
22551.wav,Donald Trump,spoof,1,1,0.040206254,0.041209158
22555.wav,Donald Trump,bona-fide,0,1,0.11117691,0.11217981
22593.wav,Donald Trump,bona-fide,0,1,0.07317755,0.074180454
22595.wav,Donald Trump,bona-fide,0,1,0.12260371,0.12360661
22600.wav,Donald Trump,bona-fide,0,1,0.3573622,0.35836512
22615.wav,Donald Trump,bona-fide,0,1,0.07184715,0.07285005
22617.wav,Donald Trump,bona-fide,0,1,0.04388512,0.044888023
22628.wav,Donald Trump,bona-fide,0,1,0.057159144,0.05816205
22666.wav,Donald Trump,bona-fide,0,1,0.036032774,0.037035678
22677.wav,Donald Trump,bona-fide,0,1,0.072412185,0.073415086
22686.wav,Donald Trump,bona-fide,0,1,0.06077679,0.061779693
22687.wav,Donald Trump,bona-fide,0,1,0.04315573,0.044158634
22691.wav,Donald Trump,bona-fide,0,1,0.05593223,0.056935135
22728.wav,Donald Trump,bona-fide,0,1,0.12254479,0.12354769
22733.wav,Donald Trump,bona-fide,0,1,0.049615275,0.05061818
22734.wav,Donald Trump,bona-fide,0,1,0.052318513,0.053321417
22749.wav,Donald Trump,bona-fide,0,1,0.054686468,0.055689372
22754.wav,Donald Trump,bona-fide,0,1,0.08993158,0.09093448
22758.wav,Donald Trump,bona-fide,0,1,0.07027893,0.07128183
22783.wav,Norm MacDonald,bona-fide,0,1,0.07017293,0.07117583
22786.wav,Donald Trump,bona-fide,0,1,0.05226148,0.053264383
22787.wav,Donald Trump,bona-fide,0,1,0.074266315,0.075269215
22789.wav,Donald Trump,bona-fide,0,1,0.08031316,0.08131606
22807.wav,Donald Trump,bona-fide,0,1,0.037579186,0.03858209
22809.wav,Donald Trump,bona-fide,0,1,0.043485977,0.04448888
22811.wav,Donald Trump,bona-fide,0,1,0.055254065,0.05625697
22838.wav,Donald Trump,bona-fide,0,1,0.095358126,0.096361026
22842.wav,Norm MacDonald,spoof,1,1,0.13579766,0.13680057
22843.wav,Norm MacDonald,spoof,1,1,0.1425478,0.14355071
22850.wav,Donald Trump,bona-fide,0,1,0.07874505,0.07974795
22855.wav,Donald Trump,bona-fide,0,1,0.08963608,0.09063898
22883.wav,Donald Trump,bona-fide,0,1,0.10495315,0.10595605
22899.wav,Donald Trump,bona-fide,0,1,0.109227754,0.110230654
22913.wav,Donald Trump,bona-fide,0,1,0.04405721,0.045060113
22925.wav,Donald Trump,bona-fide,0,1,0.05033988,0.051342785
22929.wav,Donald Trump,bona-fide,0,1,0.045799393,0.046802297
22941.wav,Donald Trump,bona-fide,0,1,0.1142056,0.1152085
22951.wav,Donald Trump,spoof,1,1,0.2611632,0.2621661
22960.wav,Donald Trump,bona-fide,0,1,0.0665131,0.067516
22973.wav,Donald Trump,spoof,1,1,0.054079924,0.055082828
22976.wav,Norm MacDonald,spoof,1,1,0.09382216,0.09482506
22983.wav,Donald Trump,bona-fide,0,1,0.08324461,0.08424751
22985.wav,Donald Trump,bona-fide,0,1,0.05084736,0.051850263
22990.wav,Donald Trump,bona-fide,0,1,0.06974207,0.07074497
23024.wav,Donald Trump,bona-fide,0,1,0.085931346,0.086934246
23032.wav,Donald Trump,bona-fide,0,1,0.077483974,0.078486875
23046.wav,Donald Trump,bona-fide,0,1,0.054700334,0.055703238
23048.wav,Donald Trump,bona-fide,0,1,0.06276357,0.06376647
23059.wav,Donald Trump,bona-fide,0,1,0.07525246,0.07625536
23061.wav,Donald Trump,bona-fide,0,1,0.06743799,0.06844089
23063.wav,Donald Trump,bona-fide,0,1,0.052107524,0.05311043
23067.wav,Donald Trump,bona-fide,0,1,0.043044213,0.044047117
23070.wav,Donald Trump,spoof,1,1,0.19661002,0.19761293
23074.wav,Donald Trump,bona-fide,0,1,0.10562951,0.10663241
23078.wav,Donald Trump,bona-fide,0,1,0.09794961,0.09895251
23101.wav,Donald Trump,bona-fide,0,1,0.062327538,0.06333044
23120.wav,Donald Trump,bona-fide,0,1,0.05767139,0.058674295
23130.wav,Donald Trump,bona-fide,0,1,0.05731563,0.058318533
23165.wav,Donald Trump,bona-fide,0,1,0.053645354,0.054648258
23182.wav,Donald Trump,bona-fide,0,1,0.04493094,0.045933843
23190.wav,Donald Trump,bona-fide,0,1,0.050057784,0.051060688
23204.wav,Donald Trump,bona-fide,0,1,0.065535925,0.066538826
23209.wav,Donald Trump,bona-fide,0,1,0.046389356,0.04739226
23212.wav,Donald Trump,spoof,1,1,0.05882554,0.059828445
23213.wav,Donald Trump,bona-fide,0,1,0.047744192,0.048747096
